CUSTOMERID,LASTNAME,FIRSTNAME,GENDER,REGIONID,ID,NAME,COUNTY,STATE_CODE,STATE_CODE,STATE,REGION,ID,ID,CUSTOMERID,BROKERID,PRODUCTID,COMPLAINSTATUSID
897255,Douglas,Rose,MALE,82,82,Encinitas,San Diego County,CA,CA,California,West,4,11835,897255,11653,18,9
1881747,Douglas,Knight,MALE,319,319,North Port,Sarasota County,FL,FL,Florida,South,9,11836,1881747,11153,1,9
263167,Rose,Lane,FEMALE,958,958,Bellingham,Whatcom County,WA,WA,Washington,West,46,11837,263167,9546,27,9
1897678,Raymond,Lopez,MALE,46,46,Bakersfield,Kern County,CA,CA,California,West,4,11838,1897678,10030,39,9
2058624,Wanda,Andrews,FEMALE,923,923,Waco,McLennan County,TX,TX,Texas,South,43,11839,2058624,11590,71,9
1803148,Charles,Taylor,MALE,56,56,Carson,Los Angeles County,CA,CA,California,West,4,11840,1803148,10566,65,9
395383,David,Turner,MALE,454,454,Schaumburg,Cook County/DuPage County,IL,IL,Illinois,Midwest,14,11841,395383,1896,53,9
1893273,Kathryn,Collins,FEMALE,861,861,Atascocita,Harris County,TX,TX,Texas,South,43,11842,1893273,9853,30,9
894369,Deborah,Washington,FEMALE,251,251,Fairfield,Fairfield County,CT,CT,Connecticut,Northeast,6,11843,894369,2532,68,9
2200033,Janet,Kelly,FEMALE,969,969,Redmond,King County,WA,WA,Washington,West,46,11844,2200033,10127,30,9
1748339,Arthur,Garrett,MALE,975,975,South Hill,Pierce County,WA,WA,Washington,West,46,11845,1748339,11265,69,9
38203,George,Gonzalez,MALE,181,181,San Marcos,San Diego County,CA,CA,California,West,4,11846,38203,1512,40,9
2176898,Sarah,Wilson,FEMALE,738,738,Cheektowaga (CDP),Erie County,NY,NY,New York,Northeast,34,11847,2176898,10623,53,9
2382133,Irene,Hunt,FEMALE,586,586,Dearborn Heights,Wayne County,MI,MI,Michigan,Midwest,22,11848,2382133,8356,48,9
1835795,Joshua,King,MALE,687,687,Gloucester,Camden County,NJ,NJ,New Jersey,Northeast,31,11849,1835795,12352,29,9
420903,Heather,Pierce,FEMALE,554,554,Newton,Middlesex County,MA,MA,Massachusetts,Northeast,19,11850,420903,2666,44,9
228140,Victor,Pierce,MALE,549,549,Lowell,Middlesex County,MA,MA,Massachusetts,Northeast,19,11851,228140,8885,10,9
478568,Ernest,Ray,MALE,708,708,Toms River (Township),Ocean County,NJ,NJ,New Jersey,Northeast,31,11852,478568,9370,56,9
603246,Helen,Lewis,FEMALE,365,365,Smyrna,Cobb County,GA,GA,Georgia,South,10,11853,603246,11676,1,9
2308800,Bonnie,Brooks,FEMALE,341,341,Sunrise,Broward County,FL,FL,Florida,South,9,11854,2308800,10446,9,9
2441741,Ryan,Olson,MALE,571,571,Ellicott City,Howard County,MD,MD,Maryland,South,20,11855,2441741,11134,23,9
1863288,Thomas,Palmer,MALE,955,955,Virginia Beach,Virginia Beach city,VA,VA,Virginia,South,45,11856,1863288,11131,78,9
99745,Joseph,Hanson,MALE,406,406,Decatur,Macon County,IL,IL,Illinois,Midwest,14,11857,99745,12414,10,9
1898198,Robin,George,FEMALE,98,98,Hacienda Heights,Los Angeles County,CA,CA,California,West,4,11858,1898198,1229,18,9
1943803,Rebecca,Ramirez,FEMALE,624,624,Maple Grove,Hennepin County,MN,MN,Minnesota,Midwest,23,11859,1943803,10337,63,9
217216,Maria,Kelly,FEMALE,515,515,Wayne,Allen County,IN,IN,Indiana,Midwest,15,11860,217216,356,11,9
1898951,Robert,Hamilton,MALE,40,40,Aliso Viejo,Orange County,CA,CA,California,West,4,11861,1898951,11796,74,9
133060,Chris,Tucker,MALE,386,386,Addison (Township),DuPage County,IL,IL,Illinois,Midwest,14,11862,133060,2468,23,9
2105007,Phyllis,Mason,FEMALE,775,775,Beavercreek (Township),Greene County,OH,OH,Ohio,Midwest,35,11863,2105007,10917,26,9
2200277,Ruby,Bishop,FEMALE,557,557,Quincy,Norfolk County,MA,MA,Massachusetts,Northeast,19,11864,2200277,11011,51,9
893132,Carol,Dunn,FEMALE,5,5,Hoover,Shelby County/Jefferson County,AL,AL,Alabama,South,1,11865,893132,194,18,9
1869247,Walter,Foster,MALE,655,655,Charlotte,Mecklenburg County,NC,NC,North Carolina,South,27,11866,1869247,11223,5,9
1913810,Adam,Thomas,MALE,401,401,Champaign,Champaign County,IL,IL,Illinois,Midwest,14,11867,1913810,9247,31,9
78459,Todd,Stevens,MALE,664,664,Jacksonville,Onslow County,NC,NC,North Carolina,South,27,11868,78459,207,48,9
1887564,Joan,Green,FEMALE,470,470,York,DuPage County,IL,IL,Illinois,Midwest,14,11869,1887564,9729,14,9
468637,Jennifer,Lawrence,FEMALE,920,920,The Woodlands,Harris County/Montgomery County,TX,TX,Texas,South,43,11870,468637,745,2,9
891336,Jack,Andrews,MALE,682,682,Clifton,Passaic County,NJ,NJ,New Jersey,Northeast,31,11871,891336,1115,27,9
372105,Judith,Carter,FEMALE,112,112,La Habra,Orange County,CA,CA,California,West,4,11872,372105,8855,40,9
1914475,Shirley,Griffin,FEMALE,316,316,Miami Gardens,Miami-Dade County,FL,FL,Florida,South,9,11873,1914475,10186,42,9
2502137,Betty,Wheeler,FEMALE,607,607,Warren,Macomb County,MI,MI,Michigan,Midwest,22,11874,2502137,2637,76,9
2111880,David,Simpson,MALE,696,696,Middletown,Monmouth County,NJ,NJ,New Jersey,Northeast,31,11875,2111880,1086,48,9
450027,Scott,Davis,MALE,488,488,Greenwood,Johnson County,IN,IN,Indiana,Midwest,15,11876,450027,8432,44,9
454288,Richard,Wheeler,MALE,904,904,Odessa,Midland County/Ector County,TX,TX,Texas,South,43,11878,454288,842,4,9
104661,Steven,Kelley,MALE,110,110,Jurupa Valley,Riverside County,CA,CA,California,West,4,11879,104661,10360,65,9
1725128,Covis Group,,,146,146,Palm Desert,Riverside County,CA,CA,California,West,4,11880,1725128,197,24,9
2313871,Jonathan,Harper,MALE,385,385,Pocatello,Power County/Bannock County,ID,ID,Idaho,West,13,11881,2313871,10172,7,9
213115,Annie,Harris,FEMALE,19,19,Buckeye,Maricopa County,AZ,AZ,Arizona,West,3,11882,213115,865,78,9
1790005,Sean,Austin,MALE,34,34,Surprise,Maricopa County,AZ,AZ,Arizona,West,3,11883,1790005,11971,53,9
2034093,Willie,Carr,MALE,447,447,Peoria,Peoria County,IL,IL,Illinois,Midwest,14,11884,2034093,9670,68,9
2424775,"Skinfix, Corp",,,600,600,Royal Oak,Oakland County,MI,MI,Michigan,Midwest,22,11885,2424775,9210,20,9
2037259,Lawrence,Lane,MALE,507,507,Portage,St. Joseph County,IN,IN,Indiana,Midwest,15,11886,2037259,2262,15,9
761964,Brian,Willis,MALE,982,982,Eau Claire,Eau Claire County/Chippewa County,WI,WI,Wisconsin,Midwest,47,11887,761964,8885,16,9
2256478,Sandra,Jones,FEMALE,533,533,Lafayette,Lafayette Parish,LA,LA,Louisiana,South,18,11888,2256478,1239,13,9
21404,Nancy,Allen,FEMALE,724,724,North Las Vegas,Clark County,NV,NV,Nevada,West,33,11889,21404,10892,2,9
1740856,Harry,Allen,MALE,345,345,Tampa,Hillsborough County,FL,FL,Florida,South,9,11890,1740856,11277,7,9
2107670,Johnny,Hicks,MALE,479,479,Concord,Elkhart County,IN,IN,Indiana,Midwest,15,11891,2107670,11113,11,9
1903608,Harold,Duncan,MALE,630,630,St. Paul,Ramsey County,MN,MN,Minnesota,Midwest,23,11892,1903608,416,58,9
511106,Mildred,Nelson,FEMALE,954,954,Suffolk,Suffolk city,VA,VA,Virginia,South,45,11893,511106,8385,28,9
81556,Henry,Nelson,MALE,758,758,Oyster Bay,Nassau County,NY,NY,New York,Northeast,34,11894,81556,842,10,9
2125569,Diana,Wood,FEMALE,47,47,Baldwin Park,Los Angeles County,CA,CA,California,West,4,11895,2125569,12127,15,9
534439,Anthony,Coleman,MALE,664,664,Jacksonville,Onslow County,NC,NC,North Carolina,South,27,11896,534439,356,26,9
234953,Ruth,Reyes,FEMALE,648,648,Billings,Yellowstone County,MT,MT,Montana,West,26,11897,234953,9634,50,9
787917,Sandra,Cole,FEMALE,366,366,Valdosta,Lowndes County,GA,GA,Georgia,South,10,11898,787917,10324,33,9
569098,Eugene,Bradley,MALE,155,155,Pleasanton,Alameda County,CA,CA,California,West,4,11899,569098,9884,6,9
2106524,Betty,Fisher,FEMALE,715,715,Woodbridge (Township),Middlesex County,NJ,NJ,New Jersey,Northeast,31,11900,2106524,11051,45,9
338350,Henry,Andrews,MALE,800,800,Midwest City,Oklahoma County,OK,OK,Oklahoma,South,36,11901,338350,10738,33,9
357591,Kimberly,Gibson,FEMALE,991,991,Waukesha,Waukesha County,WI,WI,Wisconsin,Midwest,47,11902,357591,10900,51,9
812252,Rebecca,Turner,FEMALE,769,769,Tonawanda (Town),Erie County,NY,NY,New York,Northeast,34,11903,812252,11134,66,9
665669,Phillip,Ramos,MALE,14,14,Little Rock,Pulaski County,AR,AR,Arkansas,South,2,11904,665669,10644,11,9
693008,Carl,Thomas,MALE,843,843,Rapid City,Pennington County,SD,SD,South Dakota,Midwest,41,11905,693008,2007,29,9
2116844,Margaret,Franklin,FEMALE,698,698,New Brunswick,Middlesex County,NJ,NJ,New Jersey,Northeast,31,11906,2116844,2601,14,9
2118040,Arthur,Russell,MALE,622,622,Edina,Hennepin County,MN,MN,Minnesota,Midwest,23,11907,2118040,73,37,9
1862747,Carlos,Palmer,MALE,898,898,Mesquite,Kaufman County/Dallas County,TX,TX,Texas,South,43,11910,1862747,2158,70,9
868641,Keith,Graham,MALE,191,191,Santa Monica,Los Angeles County,CA,CA,California,West,4,11911,868641,2477,33,9
893649,Carlos,Gutierrez,MALE,746,746,Hempstead (Town),Nassau County,NY,NY,New York,Northeast,34,11912,893649,1512,33,9
1854156,Maria,James,FEMALE,746,746,Hempstead (Town),Nassau County,NY,NY,New York,Northeast,34,11913,1854156,1999,56,9
1835474,Marilyn,Shaw,FEMALE,262,262,New Britain (Town),Hartford County,CT,CT,Connecticut,Northeast,6,11914,1835474,8891,33,9
1886695,Ernest,Morales,MALE,321,321,Orlando,Orange County,FL,FL,Florida,South,9,11915,1886695,2478,24,9
869206,Albert,Wheeler,MALE,412,412,Elgin,Cook County/Kane County,IL,IL,Illinois,Midwest,14,11916,869206,12000,45,9
1785807,Jane,Elliott,FEMALE,285,285,Cape Coral,Lee County,FL,FL,Florida,South,9,11917,1785807,2,10,9
2052809,Kathryn,Taylor,FEMALE,279,279,Alafaya,Orange County,FL,FL,Florida,South,9,11918,2052809,9998,69,9
2386242,Russell,Foster,MALE,654,654,Chapel Hill,Durham County/Orange County,NC,NC,North Carolina,South,27,11919,2386242,1270,15,9
2017317,Craig,Garrett,MALE,362,362,Roswell,Fulton County/Cobb County,GA,GA,Georgia,South,10,11920,2017317,9796,33,9
1799303,Karen,Kelley,FEMALE,808,808,Bend,Deschutes County,OR,OR,Oregon,West,37,11921,1799303,9901,31,9
2126854,David,Stone,MALE,587,587,Detroit,Wayne County,MI,MI,Michigan,Midwest,22,11922,2126854,10892,72,9
1819772,Justin,Meyer,MALE,8,8,Montgomery,Montgomery County,AL,AL,Alabama,South,1,11923,1819772,542,52,9
891422,Anne,Garcia,FEMALE,40,40,Aliso Viejo,Orange County,CA,CA,California,West,4,11924,891422,8797,37,9
2146111,Lois,Walker,FEMALE,505,505,Pike,Marion County,IN,IN,Indiana,Midwest,15,11925,2146111,9001,2,9
369121,Carlos,Elliott,MALE,932,932,Salt Lake City,Salt Lake County,UT,UT,Utah,West,44,11927,369121,11100,77,9
516389,Denise,Rivera,FEMALE,25,25,Gilbert,Maricopa County,AZ,AZ,Arizona,West,3,11928,516389,10639,75,9
82301,Jimmy,Burton,MALE,511,511,Terre Haute,Vigo County,IN,IN,Indiana,Midwest,15,11929,82301,9792,33,9
2104297,Frank,Morrison,MALE,215,215,Watsonville,Santa Cruz County,CA,CA,California,West,4,11930,2104297,11971,78,9
884922,Betty,Gardner,FEMALE,300,300,Hialeah,Miami-Dade County,FL,FL,Florida,South,9,11931,884922,1462,65,9
623257,Willie,Fields,MALE,358,358,Columbus,Muscogee County,GA,GA,Georgia,South,10,11932,623257,9646,26,9
1802357,Jeffrey,Chapman,MALE,225,225,Aurora,Adams County/Douglas County/Arapahoe County,CO,CO,Colorado,West,5,11933,1802357,1440,57,9
688557,Ruby,Ruiz,FEMALE,324,324,Palm Coast,Flagler County,FL,FL,Florida,South,9,11934,688557,11029,77,9
2018138,Matthew,Medina,MALE,310,310,Lauderhill,Broward County,FL,FL,Florida,South,9,11935,2018138,11052,24,9
2465655,Judith,Jacobs,FEMALE,82,82,Encinitas,San Diego County,CA,CA,California,West,4,11936,2465655,1680,67,9
1985329,Billy,Davis,MALE,168,168,Rocklin,Placer County,CA,CA,California,West,4,11937,1985329,10728,44,9
820127,Ruby,Boyd,FEMALE,237,237,Lakewood,Jefferson County,CO,CO,Colorado,West,5,11938,820127,11118,47,9
2417302,Martin,Bradley,MALE,12,12,Fort Smith,Sebastian County,AR,AR,Arkansas,South,2,11939,2417302,2797,27,9
1650840,Maria,Fuller,FEMALE,237,237,Lakewood,Jefferson County,CO,CO,Colorado,West,5,11940,1650840,2172,23,9
596294,Rachel,Garcia,FEMALE,291,291,Daytona Beach,Volusia County,FL,FL,Florida,South,9,11941,596294,138,69,9
2454052,Joyce,Fuller,FEMALE,814,814,Portland,Clackamas County/Multnomah County/Washington County,OR,OR,Oregon,West,37,11942,2454052,8939,4,9
2485793,Jose,Gordon,MALE,973,973,Seattle,King County,WA,WA,Washington,West,46,11943,2485793,12127,17,9
890732,Jeremy,Davis,MALE,827,827,Millcreek,Erie County,PA,PA,Pennsylvania,Northeast,38,11944,890732,11788,29,9
1763084,Jose,Little,MALE,858,858,Allen,Collin County,TX,TX,Texas,South,43,11945,1763084,10550,65,9
56524,Marilyn,Kim,FEMALE,297,297,Fort Myers,Lee County,FL,FL,Florida,South,9,11946,56524,9901,67,9
1948213,Bonnie,Lewis,FEMALE,2,2,Birmingham,Shelby County/Jefferson County,AL,AL,Alabama,South,1,11947,1948213,12027,6,9
1870968,Sara,Fernandez,FEMALE,163,163,Redondo Beach,Los Angeles County,CA,CA,California,West,4,11948,1870968,1085,15,9
847071,Teresa,Howell,FEMALE,28,28,Lake Havasu City,Mohave County,AZ,AZ,Arizona,West,3,11949,847071,796,34,9
2111483,Marie,Allen,FEMALE,235,235,Greeley,Weld County,CO,CO,Colorado,West,5,11950,2111483,1328,3,9
354970,Benjamin,Duncan,MALE,597,597,Novi,Oakland County,MI,MI,Michigan,Midwest,22,11951,354970,12181,55,9
220294,Janet,Thomas,FEMALE,430,430,Mount Prospect,Cook County,IL,IL,Illinois,Midwest,14,11952,220294,12621,74,9
1765007,Denise,Oliver,FEMALE,432,432,Naperville (Township),DuPage County,IL,IL,Illinois,Midwest,14,11953,1765007,11268,36,9
1862748,Martin,Hunt,MALE,160,160,Rancho Cucamonga,San Bernardino County,CA,CA,California,West,4,11954,1862748,12754,30,9
665226,Steven,Wagner,MALE,858,858,Allen,Collin County,TX,TX,Texas,South,43,11955,665226,10967,44,9
2166432,Gloria,Castillo,FEMALE,523,523,Shawnee,Johnson County,KS,KS,Kansas,Midwest,16,11956,2166432,2263,66,9
1814075,Sharon,Hunt,FEMALE,775,775,Beavercreek (Township),Greene County,OH,OH,Ohio,Midwest,35,11957,1814075,12354,43,9
1698913,Paula,Young,FEMALE,388,388,Arlington Heights,Cook County,IL,IL,Illinois,Midwest,14,11958,1698913,9001,5,9
251151,Bruce,Johnson,MALE,911,911,Richardson,Collin County/Dallas County,TX,TX,Texas,South,43,11959,251151,1256,3,9
35330,Brenda,Rivera,FEMALE,883,883,Georgetown,Williamson County,TX,TX,Texas,South,43,11961,35330,10676,27,9
30379,Gregory,Hunter,MALE,21,21,Casas Adobes,Pima County,AZ,AZ,Arizona,West,3,11962,30379,2309,47,9
274099,Douglas,Sanchez,MALE,964,964,Kirkland,King County,WA,WA,Washington,West,46,11963,274099,1548,29,9
2198215,Ryan,Montgomery,MALE,823,823,Erie,Erie County,PA,PA,Pennsylvania,Northeast,38,11964,2198215,12346,69,9
2218760,Bruce,Morales,MALE,388,388,Arlington Heights,Cook County,IL,IL,Illinois,Midwest,14,11965,2218760,11246,50,9
2067695,Janice,Harper,FEMALE,137,137,Newport Beach,Orange County,CA,CA,California,West,4,11966,2067695,2555,35,9
1733856,Denise,Scott,FEMALE,109,109,Irvine,Orange County,CA,CA,California,West,4,11967,1733856,7654,74,9
1810475,George,Daniels,MALE,257,257,Meriden,New Haven County,CT,CT,Connecticut,Northeast,6,11968,1810475,12352,10,9
845525,Stephen,Morales,MALE,41,41,Anaheim,Orange County,CA,CA,California,West,4,11969,845525,10793,22,9
2018504,Peter,Porter,MALE,640,640,Springfield,Christian County/Greene County,MO,MO,Missouri,Midwest,24,11970,2018504,11276,54,9
802587,Dennis,Harris,MALE,568,568,Bowie,Prince George's County,MD,MD,Maryland,South,20,11971,802587,8662,76,9
2179675,Clarence,Marshall,MALE,159,159,Rancho Cordova,Sacramento County,CA,CA,California,West,4,11972,2179675,8882,76,9
5465,Matthew,Lewis,MALE,375,375,Dubuque,Dubuque County,IA,IA,Iowa,Midwest,12,11973,5465,11638,14,9
2111546,Willie,Morales,MALE,93,93,Gardena,Los Angeles County,CA,CA,California,West,4,11974,2111546,8359,72,9
38209,Gregory,Mills,MALE,631,631,Woodbury,Washington County,MN,MN,Minnesota,Midwest,23,11975,38209,11030,65,9
2070942,Steve,Austin,MALE,521,521,Olathe,Johnson County,KS,KS,Kansas,Midwest,16,11976,2070942,820,10,9
378005,Cynthia,Wood,FEMALE,969,969,Redmond,King County,WA,WA,Washington,West,46,11977,378005,11193,64,9
1904452,Marilyn,Lane,FEMALE,163,163,Redondo Beach,Los Angeles County,CA,CA,California,West,4,11978,1904452,911,78,9
579501,Diana,Burton,FEMALE,32,32,San Tan Valley,Pinal County,AZ,AZ,Arizona,West,3,11979,579501,10116,70,9
874342,Alice,Woods,FEMALE,434,434,Niles (Township),Cook County,IL,IL,Illinois,Midwest,14,11980,874342,11074,22,9
553822,Larry,Mitchell,MALE,500,500,Noblesville (Township),Hamilton County,IN,IN,Indiana,Midwest,15,11981,553822,9872,51,9
2108381,Rachel,Kelly,FEMALE,597,597,Novi,Oakland County,MI,MI,Michigan,Midwest,22,11982,2108381,11537,65,9
193547,Russell,Bradley,MALE,779,779,Colerain,Hamilton County,OH,OH,Ohio,Midwest,35,11983,193547,922,46,9
2313037,Lawrence,Wright,MALE,914,914,San Angelo,Tom Green County,TX,TX,Texas,South,43,11984,2313037,9559,69,9
619180,Deborah,Gardner,FEMALE,45,45,Arden-Arcade,Sacramento County,CA,CA,California,West,4,11985,619180,12345,71,9
750052,Joyce,Jacobs,FEMALE,680,680,Camden,Camden County,NJ,NJ,New Jersey,Northeast,31,11986,750052,12192,9,9
2110807,Henry,Powell,MALE,989,989,Oshkosh,Winnebago County,WI,WI,Wisconsin,Midwest,47,11987,2110807,9856,64,9
2115662,Peter,Tucker,MALE,199,199,Sunnyvale,Santa Clara County,CA,CA,California,West,4,11988,2115662,2206,14,9
502438,John,Richards,MALE,97,97,Glendora,Los Angeles County,CA,CA,California,West,4,11989,502438,2601,33,9
1917927,Mary,Mccoy,FEMALE,319,319,North Port,Sarasota County,FL,FL,Florida,South,9,11990,1917927,7797,48,9
727069,Aaron,Hayes,MALE,935,935,St. George,Washington County,UT,UT,Utah,West,44,11991,727069,10328,30,9
1805465,Joe,Lawson,MALE,193,193,Santee,San Diego County,CA,CA,California,West,4,11992,1805465,11676,34,9
884056,Andrea,Chapman,FEMALE,919,919,Temple,Bell County,TX,TX,Texas,South,43,11993,884056,11444,73,9
502105,Eugene,Shaw,MALE,434,434,Niles (Township),Cook County,IL,IL,Illinois,Midwest,14,11994,502105,7835,37,9
2184361,Tammy,Bennett,FEMALE,821,821,Bethlehem,Lehigh County/Northampton County,PA,PA,Pennsylvania,Northeast,38,11995,2184361,1115,76,9
369124,Cheryl,Dean,FEMALE,659,659,Gastonia,Gaston County,NC,NC,North Carolina,South,27,11996,369124,1645,39,9
652635,Russell,Bailey,MALE,446,446,Palos,Cook County,IL,IL,Illinois,Midwest,14,11997,652635,347,37,9
2124813,Carl,Griffin,MALE,343,343,Tamarac,Broward County,FL,FL,Florida,South,9,11998,2124813,12603,66,9
1674373,Joshua,Morales,MALE,450,450,Proviso,Cook County,IL,IL,Illinois,Midwest,14,11999,1674373,8484,10,9
654430,Douglas,Davis,MALE,462,462,Warren,Lake County,IL,IL,Illinois,Midwest,14,12000,654430,8919,42,9
748862,Kathy,Hughes,FEMALE,346,346,The Hammocks,Miami-Dade County,FL,FL,Florida,South,9,12001,748862,12116,10,9
1680454,Brandon,Green,MALE,331,331,Poinciana,Polk County/Osceola County,FL,FL,Florida,South,9,12002,1680454,843,64,9
1750187,Russell,Garrett,MALE,819,819,Allentown,Lehigh County,PA,PA,Pennsylvania,Northeast,38,12003,1750187,8797,47,9
1843046,Sharon,Marshall,FEMALE,550,550,Lynn,Essex County,MA,MA,Massachusetts,Northeast,19,12004,1843046,9893,5,9
612771,Russell,Bell,MALE,529,529,Owensboro,Daviess County,KY,KY,Kentucky,South,17,12005,612771,11262,74,9
589469,Gregory,Hernandez,MALE,831,831,Scranton,Lackawanna County,PA,PA,Pennsylvania,Northeast,38,12006,589469,11711,45,9
1827023,Cynthia,Smith,FEMALE,474,474,Calumet,Lake County,IN,IN,Indiana,Midwest,15,12007,1827023,300,78,9
380905,Norma,Mendoza,FEMALE,291,291,Daytona Beach,Volusia County,FL,FL,Florida,South,9,12008,380905,8367,12,9
1742816,Brenda,West,FEMALE,324,324,Palm Coast,Flagler County,FL,FL,Florida,South,9,12009,1742816,10067,11,9
659466,Steven,Dunn,MALE,346,346,The Hammocks,Miami-Dade County,FL,FL,Florida,South,9,12010,659466,1085,58,9
1816542,Annie,Richardson,FEMALE,967,967,Olympia,Thurston County,WA,WA,Washington,West,46,12011,1816542,10563,37,9
396253,Joan,Nguyen,FEMALE,488,488,Greenwood,Johnson County,IN,IN,Indiana,Midwest,15,12012,396253,7797,6,9
2129101,Wayne,Powell,MALE,939,939,Alexandria,Alexandria city,VA,VA,Virginia,South,45,12013,2129101,282,46,9
897255,Douglas,Rose,MALE,82,82,Encinitas,San Diego County,CA,CA,California,West,4,12014,897255,1200,3,9
2308333,Gloria,Bradley,FEMALE,288,288,Coral Gables,Miami-Dade County,FL,FL,Florida,South,9,12015,2308333,1865,74,9
293714,Adam,Frazier,MALE,75,75,Downey,Los Angeles County,CA,CA,California,West,4,12016,293714,10152,73,9
1645350,Alan,Campbell,MALE,51,51,Buena Park,Orange County,CA,CA,California,West,4,12017,1645350,1092,38,9
1770073,Lillian,Grant,FEMALE,498,498,New Albany (Township),Floyd County,IN,IN,Indiana,Midwest,15,12018,1770073,11220,12,9
476593,Jonathan,George,MALE,535,535,Metairie,Jefferson Parish,LA,LA,Louisiana,South,18,12019,476593,745,26,9
2400053,Amanda,Garrett,FEMALE,786,786,Lakewood,Cuyahoga County,OH,OH,Ohio,Midwest,35,12020,2400053,1500,58,9
206949,Sara,Perry,FEMALE,506,506,Pleasant,Johnson County,IN,IN,Indiana,Midwest,15,12021,206949,2263,26,9
1868477,Sean,Lawson,MALE,808,808,Bend,Deschutes County,OR,OR,Oregon,West,37,12022,1868477,221,75,9
265598,Jean,Schmidt,FEMALE,551,551,Malden,Middlesex County,MA,MA,Massachusetts,Northeast,19,12023,265598,1962,14,9
1821665,Michelle,Perry,FEMALE,729,729,Sunrise Manor,Clark County,NV,NV,Nevada,West,33,12024,1821665,10569,56,9
875517,Karen,Nelson,FEMALE,593,593,Kentwood,Kent County,MI,MI,Michigan,Midwest,22,12025,875517,10507,9,9
40359,Wayne,Willis,MALE,463,463,Waukegan,Lake County,IL,IL,Illinois,Midwest,14,12026,40359,1873,62,9
615324,Todd,Hicks,MALE,406,406,Decatur,Macon County,IL,IL,Illinois,Midwest,14,12027,615324,12087,36,9
